id,cliente,ciudad,edad,compras,total_usd,activo,categoria
4752,Cliente_04752,Bogotá,53,2,68.3,No,Bronce
4753,Cliente_04753,Medellín,54,3,91.25,Sí,Plata
4754,Cliente_04754,Cali,55,4,114.2,Sí,Oro
4755,Cliente_04755,Cartagena,56,5,137.15,No,Platino
4756,Cliente_04756,Bucaramanga,57,6,160.1,Sí,Bronce
4757,Cliente_04757,Pereira,58,7,183.05,Sí,Plata
4758,Cliente_04758,Bogotá,59,8,206.0,No,Oro
4759,Cliente_04759,Medellín,60,9,228.95,Sí,Platino
4760,Cliente_04760,Cali,61,10,197.5,Sí,Bronce
4761,Cliente_04761,Cartagena,62,11,220.45,No,Plata
4762,Cliente_04762,Bucaramanga,63,12,243.4,Sí,Oro
4763,Cliente_04763,Pereira,64,13,266.35,Sí,Platino
4764,Cliente_04764,Bogotá,65,14,289.3,No,Bronce
4765,Cliente_04765,Medellín,66,15,312.25,Sí,Plata
4766,Cliente_04766,Cali,67,16,335.2,Sí,Oro
4767,Cliente_04767,Cartagena,68,17,358.15,No,Platino
4768,Cliente_04768,Bucaramanga,69,18,381.1,Sí,Bronce
4769,Cliente_04769,Pereira,70,19,404.05,Sí,Plata
4770,Cliente_04770,Bogotá,18,20,427.0,No,Oro
4771,Cliente_04771,Medellín,19,21,449.95,Sí,Platino
4772,Cliente_04772,Cali,20,22,472.9,Sí,Bronce
4773,Cliente_04773,Cartagena,21,23,495.85,No,Plata
4774,Cliente_04774,Bucaramanga,22,24,518.8,Sí,Oro
4775,Cliente_04775,Pereira,23,0,48.0,Sí,Platino
4776,Cliente_04776,Bogotá,24,1,70.95,No,Bronce
4777,Cliente_04777,Medellín,25,2,39.5,Sí,Plata
4778,Cliente_04778,Cali,26,3,62.45,Sí,Oro
4779,Cliente_04779,Cartagena,27,4,85.4,No,Platino
4780,Cliente_04780,Bucaramanga,28,5,108.35,Sí,Bronce
4781,Cliente_04781,Pereira,29,6,131.3,Sí,Plata
4782,Cliente_04782,Bogotá,30,7,154.25,No,Oro
4783,Cliente_04783,Medellín,31,8,177.2,Sí,Platino
4784,Cliente_04784,Cali,32,9,200.15,Sí,Bronce
4785,Cliente_04785,Cartagena,33,10,223.1,No,Plata
4786,Cliente_04786,Bucaramanga,34,11,246.05,Sí,Oro
4787,Cliente_04787,Pereira,35,12,269.0,Sí,Platino
4788,Cliente_04788,Bogotá,36,13,291.95,No,Bronce
4789,Cliente_04789,Medellín,37,14,314.9,Sí,Plata
4790,Cliente_04790,Cali,38,15,337.85,Sí,Oro
4791,Cliente_04791,Cartagena,39,16,360.8,No,Platino
4792,Cliente_04792,Bucaramanga,40,17,383.75,Sí,Bronce
4793,Cliente_04793,Pereira,41,18,406.7,Sí,Plata
4794,Cliente_04794,Bogotá,42,19,375.25,No,Oro
4795,Cliente_04795,Medellín,43,20,398.2,Sí,Platino
4796,Cliente_04796,Cali,44,21,421.15,Sí,Bronce
4797,Cliente_04797,Cartagena,45,22,444.1,No,Plata
4798,Cliente_04798,Bucaramanga,46,23,467.05,Sí,Oro
4799,Cliente_04799,Pereira,47,24,490.0,Sí,Platino
4800,Cliente_04800,Bogotá,48,0,19.2,No,Bronce
4801,Cliente_04801,Medellín,49,1,42.15,Sí,Plata
4802,Cliente_04802,Cali,50,2,65.1,Sí,Oro
4803,Cliente_04803,Cartagena,51,3,88.05,No,Platino
4804,Cliente_04804,Bucaramanga,52,4,111.0,Sí,Bronce
4805,Cliente_04805,Pereira,53,5,133.95,Sí,Plata
4806,Cliente_04806,Bogotá,54,6,156.9,No,Oro
4807,Cliente_04807,Medellín,55,7,179.85,Sí,Platino
4808,Cliente_04808,Cali,56,8,202.8,Sí,Bronce
4809,Cliente_04809,Cartagena,57,9,225.75,No,Plata
4810,Cliente_04810,Bucaramanga,58,10,248.7,Sí,Oro
4811,Cliente_04811,Pereira,59,11,217.25,Sí,Platino
4812,Cliente_04812,Bogotá,60,12,240.2,No,Bronce
4813,Cliente_04813,Medellín,61,13,263.15,Sí,Plata
4814,Cliente_04814,Cali,62,14,286.1,Sí,Oro
4815,Cliente_04815,Cartagena,63,15,309.05,No,Platino
4816,Cliente_04816,Bucaramanga,64,16,332.0,Sí,Bronce
4817,Cliente_04817,Pereira,65,17,354.95,Sí,Plata
4818,Cliente_04818,Bogotá,66,18,377.9,No,Oro
4819,Cliente_04819,Medellín,67,19,400.85,Sí,Platino
4820,Cliente_04820,Cali,68,20,423.8,Sí,Bronce
4821,Cliente_04821,Cartagena,69,21,446.75,No,Plata
4822,Cliente_04822,Bucaramanga,70,22,469.7,Sí,Oro
4823,Cliente_04823,Pereira,18,23,492.65,Sí,Platino
4824,Cliente_04824,Bogotá,19,24,515.6,No,Bronce
4825,Cliente_04825,Medellín,20,0,44.8,Sí,Plata
4826,Cliente_04826,Cali,21,1,67.75,Sí,Oro
4827,Cliente_04827,Cartagena,22,2,90.7,No,Platino
4828,Cliente_04828,Bucaramanga,23,3,59.25,Sí,Bronce
4829,Cliente_04829,Pereira,24,4,82.2,Sí,Plata
4830,Cliente_04830,Bogotá,25,5,105.15,No,Oro
4831,Cliente_04831,Medellín,26,6,128.1,Sí,Platino
4832,Cliente_04832,Cali,27,7,151.05,Sí,Bronce
4833,Cliente_04833,Cartagena,28,8,174.0,No,Plata
4834,Cliente_04834,Bucaramanga,29,9,196.95,Sí,Oro
4835,Cliente_04835,Pereira,30,10,219.9,Sí,Platino
4836,Cliente_04836,Bogotá,31,11,242.85,No,Bronce
4837,Cliente_04837,Medellín,32,12,265.8,Sí,Plata
4838,Cliente_04838,Cali,33,13,288.75,Sí,Oro
4839,Cliente_04839,Cartagena,34,14,311.7,No,Platino
4840,Cliente_04840,Bucaramanga,35,15,334.65,Sí,Bronce
4841,Cliente_04841,Pereira,36,16,357.6,Sí,Plata
4842,Cliente_04842,Bogotá,37,17,380.55,No,Oro
4843,Cliente_04843,Medellín,38,18,403.5,Sí,Platino
4844,Cliente_04844,Cali,39,19,426.45,Sí,Bronce
4845,Cliente_04845,Cartagena,40,20,395.0,No,Plata
4846,Cliente_04846,Bucaramanga,41,21,417.95,Sí,Oro
4847,Cliente_04847,Pereira,42,22,440.9,Sí,Platino
4848,Cliente_04848,Bogotá,43,23,463.85,No,Bronce
4849,Cliente_04849,Medellín,44,24,486.8,Sí,Plata
4850,Cliente_04850,Cali,45,0,16.0,Sí,Oro
4851,Cliente_04851,Cartagena,46,1,38.95,No,Platino
4852,Cliente_04852,Bucaramanga,47,2,61.9,Sí,Bronce
4853,Cliente_04853,Pereira,48,3,84.85,Sí,Plata
4854,Cliente_04854,Bogotá,49,4,107.8,No,Oro
4855,Cliente_04855,Medellín,50,5,130.75,Sí,Platino
4856,Cliente_04856,Cali,51,6,153.7,Sí,Bronce
4857,Cliente_04857,Cartagena,52,7,176.65,No,Plata
4858,Cliente_04858,Bucaramanga,53,8,199.6,Sí,Oro
4859,Cliente_04859,Pereira,54,9,222.55,Sí,Platino
4860,Cliente_04860,Bogotá,55,10,245.5,No,Bronce
4861,Cliente_04861,Medellín,56,11,268.45,Sí,Plata
4862,Cliente_04862,Cali,57,12,237.0,Sí,Oro
4863,Cliente_04863,Cartagena,58,13,259.95,No,Platino
4864,Cliente_04864,Bucaramanga,59,14,282.9,Sí,Bronce
4865,Cliente_04865,Pereira,60,15,305.85,Sí,Plata
4866,Cliente_04866,Bogotá,61,16,328.8,No,Oro
4867,Cliente_04867,Medellín,62,17,351.75,Sí,Platino
4868,Cliente_04868,Cali,63,18,374.7,Sí,Bronce
4869,Cliente_04869,Cartagena,64,19,397.65,No,Plata
4870,Cliente_04870,Bucaramanga,65,20,420.6,Sí,Oro
4871,Cliente_04871,Pereira,66,21,443.55,Sí,Platino
4872,Cliente_04872,Bogotá,67,22,466.5,No,Bronce
4873,Cliente_04873,Medellín,68,23,489.45,Sí,Plata
4874,Cliente_04874,Cali,69,24,512.4,Sí,Oro
4875,Cliente_04875,Cartagena,70,0,41.6,No,Platino
4876,Cliente_04876,Bucaramanga,18,1,64.55,Sí,Bronce
4877,Cliente_04877,Pereira,19,2,87.5,Sí,Plata
4878,Cliente_04878,Bogotá,20,3,110.45,No,Oro
4879,Cliente_04879,Medellín,21,4,79.0,Sí,Platino
4880,Cliente_04880,Cali,22,5,101.95,Sí,Bronce
4881,Cliente_04881,Cartagena,23,6,124.9,No,Plata
4882,Cliente_04882,Bucaramanga,24,7,147.85,Sí,Oro
4883,Cliente_04883,Pereira,25,8,170.8,Sí,Platino
4884,Cliente_04884,Bogotá,26,9,193.75,No,Bronce
4885,Cliente_04885,Medellín,27,10,216.7,Sí,Plata
4886,Cliente_04886,Cali,28,11,239.65,Sí,Oro
4887,Cliente_04887,Cartagena,29,12,262.6,No,Platino
4888,Cliente_04888,Bucaramanga,30,13,285.55,Sí,Bronce
4889,Cliente_04889,Pereira,31,14,308.5,Sí,Plata
4890,Cliente_04890,Bogotá,32,15,331.45,No,Oro
4891,Cliente_04891,Medellín,33,16,354.4,Sí,Platino
4892,Cliente_04892,Cali,34,17,377.35,Sí,Bronce
4893,Cliente_04893,Cartagena,35,18,400.3,No,Plata
4894,Cliente_04894,Bucaramanga,36,19,423.25,Sí,Oro
4895,Cliente_04895,Pereira,37,20,446.2,Sí,Platino
4896,Cliente_04896,Bogotá,38,21,414.75,No,Bronce
4897,Cliente_04897,Medellín,39,22,437.7,Sí,Plata
4898,Cliente_04898,Cali,40,23,460.65,Sí,Oro
4899,Cliente_04899,Cartagena,41,24,483.6,No,Platino
4900,Cliente_04900,Bucaramanga,42,0,12.8,Sí,Bronce
4901,Cliente_04901,Pereira,43,1,35.75,Sí,Plata
4902,Cliente_04902,Bogotá,44,2,58.7,No,Oro
4903,Cliente_04903,Medellín,45,3,81.65,Sí,Platino
4904,Cliente_04904,Cali,46,4,104.6,Sí,Bronce
4905,Cliente_04905,Cartagena,47,5,127.55,No,Plata
4906,Cliente_04906,Bucaramanga,48,6,150.5,Sí,Oro
4907,Cliente_04907,Pereira,49,7,173.45,Sí,Platino
4908,Cliente_04908,Bogotá,50,8,196.4,No,Bronce
4909,Cliente_04909,Medellín,51,9,219.35,Sí,Plata
4910,Cliente_04910,Cali,52,10,242.3,Sí,Oro
4911,Cliente_04911,Cartagena,53,11,265.25,No,Platino
4912,Cliente_04912,Bucaramanga,54,12,288.2,Sí,Bronce
4913,Cliente_04913,Pereira,55,13,256.75,Sí,Plata
4914,Cliente_04914,Bogotá,56,14,279.7,No,Oro
4915,Cliente_04915,Medellín,57,15,302.65,Sí,Platino
4916,Cliente_04916,Cali,58,16,325.6,Sí,Bronce
4917,Cliente_04917,Cartagena,59,17,348.55,No,Plata
4918,Cliente_04918,Bucaramanga,60,18,371.5,Sí,Oro
4919,Cliente_04919,Pereira,61,19,394.45,Sí,Platino
4920,Cliente_04920,Bogotá,62,20,417.4,No,Bronce
4921,Cliente_04921,Medellín,63,21,440.35,Sí,Plata
4922,Cliente_04922,Cali,64,22,463.3,Sí,Oro
4923,Cliente_04923,Cartagena,65,23,486.25,No,Platino
4924,Cliente_04924,Bucaramanga,66,24,509.2,Sí,Bronce
4925,Cliente_04925,Pereira,67,0,38.4,Sí,Plata
4926,Cliente_04926,Bogotá,68,1,61.35,No,Oro
4927,Cliente_04927,Medellín,69,2,84.3,Sí,Platino
4928,Cliente_04928,Cali,70,3,107.25,Sí,Bronce
4929,Cliente_04929,Cartagena,18,4,130.2,No,Plata
4930,Cliente_04930,Bucaramanga,19,5,98.75,Sí,Oro
4931,Cliente_04931,Pereira,20,6,121.7,Sí,Platino
4932,Cliente_04932,Bogotá,21,7,144.65,No,Bronce
4933,Cliente_04933,Medellín,22,8,167.6,Sí,Plata
4934,Cliente_04934,Cali,23,9,190.55,Sí,Oro
4935,Cliente_04935,Cartagena,24,10,213.5,No,Platino
4936,Cliente_04936,Bucaramanga,25,11,236.45,Sí,Bronce
4937,Cliente_04937,Pereira,26,12,259.4,Sí,Plata
4938,Cliente_04938,Bogotá,27,13,282.35,No,Oro
4939,Cliente_04939,Medellín,28,14,305.3,Sí,Platino
4940,Cliente_04940,Cali,29,15,328.25,Sí,Bronce
4941,Cliente_04941,Cartagena,30,16,351.2,No,Plata
4942,Cliente_04942,Bucaramanga,31,17,374.15,Sí,Oro
4943,Cliente_04943,Pereira,32,18,397.1,Sí,Platino
4944,Cliente_04944,Bogotá,33,19,420.05,No,Bronce
4945,Cliente_04945,Medellín,34,20,443.0,Sí,Plata
4946,Cliente_04946,Cali,35,21,465.95,Sí,Oro
4947,Cliente_04947,Cartagena,36,22,434.5,No,Platino
4948,Cliente_04948,Bucaramanga,37,23,457.45,Sí,Bronce
4949,Cliente_04949,Pereira,38,24,480.4,Sí,Plata
4950,Cliente_04950,Bogotá,39,0,9.6,No,Oro
4951,Cliente_04951,Medellín,40,1,32.55,Sí,Platino
4952,Cliente_04952,Cali,41,2,55.5,Sí,Bronce
4953,Cliente_04953,Cartagena,42,3,78.45,No,Plata
4954,Cliente_04954,Bucaramanga,43,4,101.4,Sí,Oro
4955,Cliente_04955,Pereira,44,5,124.35,Sí,Platino
4956,Cliente_04956,Bogotá,45,6,147.3,No,Bronce
4957,Cliente_04957,Medellín,46,7,170.25,Sí,Plata
4958,Cliente_04958,Cali,47,8,193.2,Sí,Oro
4959,Cliente_04959,Cartagena,48,9,216.15,No,Platino
4960,Cliente_04960,Bucaramanga,49,10,239.1,Sí,Bronce
4961,Cliente_04961,Pereira,50,11,262.05,Sí,Plata
4962,Cliente_04962,Bogotá,51,12,285.0,No,Oro
4963,Cliente_04963,Medellín,52,13,307.95,Sí,Platino
4964,Cliente_04964,Cali,53,14,276.5,Sí,Bronce
4965,Cliente_04965,Cartagena,54,15,299.45,No,Plata
4966,Cliente_04966,Bucaramanga,55,16,322.4,Sí,Oro
4967,Cliente_04967,Pereira,56,17,345.35,Sí,Platino
4968,Cliente_04968,Bogotá,57,18,368.3,No,Bronce
4969,Cliente_04969,Medellín,58,19,391.25,Sí,Plata
4970,Cliente_04970,Cali,59,20,414.2,Sí,Oro
4971,Cliente_04971,Cartagena,60,21,437.15,No,Platino
4972,Cliente_04972,Bucaramanga,61,22,460.1,Sí,Bronce
4973,Cliente_04973,Pereira,62,23,483.05,Sí,Plata
4974,Cliente_04974,Bogotá,63,24,506.0,No,Oro
4975,Cliente_04975,Medellín,64,0,35.2,Sí,Platino
4976,Cliente_04976,Cali,65,1,58.15,Sí,Bronce
4977,Cliente_04977,Cartagena,66,2,81.1,No,Plata
4978,Cliente_04978,Bucaramanga,67,3,104.05,Sí,Oro
4979,Cliente_04979,Pereira,68,4,127.0,Sí,Platino
4980,Cliente_04980,Bogotá,69,5,149.95,No,Bronce
4981,Cliente_04981,Medellín,70,6,118.5,Sí,Plata
4982,Cliente_04982,Cali,18,7,141.45,Sí,Oro
4983,Cliente_04983,Cartagena,19,8,164.4,No,Platino
4984,Cliente_04984,Bucaramanga,20,9,187.35,Sí,Bronce
4985,Cliente_04985,Pereira,21,10,210.3,Sí,Plata
4986,Cliente_04986,Bogotá,22,11,233.25,No,Oro
4987,Cliente_04987,Medellín,23,12,256.2,Sí,Platino
4988,Cliente_04988,Cali,24,13,279.15,Sí,Bronce
4989,Cliente_04989,Cartagena,25,14,302.1,No,Plata
4990,Cliente_04990,Bucaramanga,26,15,325.05,Sí,Oro
4991,Cliente_04991,Pereira,27,16,348.0,Sí,Platino
4992,Cliente_04992,Bogotá,28,17,370.95,No,Bronce
4993,Cliente_04993,Medellín,29,18,393.9,Sí,Plata
4994,Cliente_04994,Cali,30,19,416.85,Sí,Oro
4995,Cliente_04995,Cartagena,31,20,439.8,No,Platino
4996,Cliente_04996,Bucaramanga,32,21,462.75,Sí,Bronce
4997,Cliente_04997,Pereira,33,22,485.7,Sí,Plata
4998,Cliente_04998,Bogotá,34,23,454.25,No,Oro
4999,Cliente_04999,Medellín,35,24,477.2,Sí,Platino
5000,Cliente_05000,Cali,36,0,6.4,Sí,Bronce
5001,Cliente_05001,Cartagena,37,1,29.35,No,Plata
5002,Cliente_05002,Bucaramanga,38,2,52.3,Sí,Oro
5003,Cliente_05003,Pereira,39,3,75.25,Sí,Platino
5004,Cliente_05004,Bogotá,40,4,98.2,No,Bronce
5005,Cliente_05005,Medellín,41,5,121.15,Sí,Plata
5006,Cliente_05006,Cali,42,6,144.1,Sí,Oro
5007,Cliente_05007,Cartagena,43,7,167.05,No,Platino
5008,Cliente_05008,Bucaramanga,44,8,190.0,Sí,Bronce
5009,Cliente_05009,Pereira,45,9,212.95,Sí,Plata
5010,Cliente_05010,Bogotá,46,10,235.9,No,Oro
5011,Cliente_05011,Medellín,47,11,258.85,Sí,Platino
5012,Cliente_05012,Cali,48,12,281.8,Sí,Bronce
5013,Cliente_05013,Cartagena,49,13,304.75,No,Plata
5014,Cliente_05014,Bucaramanga,50,14,327.7,Sí,Oro
5015,Cliente_05015,Pereira,51,15,296.25,Sí,Platino
5016,Cliente_05016,Bogotá,52,16,319.2,No,Bronce
5017,Cliente_05017,Medellín,53,17,342.15,Sí,Plata
5018,Cliente_05018,Cali,54,18,365.1,Sí,Oro
5019,Cliente_05019,Cartagena,55,19,388.05,No,Platino
5020,Cliente_05020,Bucaramanga,56,20,411.0,Sí,Bronce
5021,Cliente_05021,Pereira,57,21,433.95,Sí,Plata
5022,Cliente_05022,Bogotá,58,22,456.9,No,Oro
5023,Cliente_05023,Medellín,59,23,479.85,Sí,Platino
5024,Cliente_05024,Cali,60,24,502.8,Sí,Bronce
5025,Cliente_05025,Cartagena,61,0,32.0,No,Plata
5026,Cliente_05026,Bucaramanga,62,1,54.95,Sí,Oro
5027,Cliente_05027,Pereira,63,2,77.9,Sí,Platino
5028,Cliente_05028,Bogotá,64,3,100.85,No,Bronce
5029,Cliente_05029,Medellín,65,4,123.8,Sí,Plata
5030,Cliente_05030,Cali,66,5,146.75,Sí,Oro
5031,Cliente_05031,Cartagena,67,6,169.7,No,Platino
5032,Cliente_05032,Bucaramanga,68,7,138.25,Sí,Bronce
5033,Cliente_05033,Pereira,69,8,161.2,Sí,Plata
5034,Cliente_05034,Bogotá,70,9,184.15,No,Oro
5035,Cliente_05035,Medellín,18,10,207.1,Sí,Platino
5036,Cliente_05036,Cali,19,11,230.05,Sí,Bronce
5037,Cliente_05037,Cartagena,20,12,253.0,No,Plata
5038,Cliente_05038,Bucaramanga,21,13,275.95,Sí,Oro
5039,Cliente_05039,Pereira,22,14,298.9,Sí,Platino
5040,Cliente_05040,Bogotá,23,15,321.85,No,Bronce
5041,Cliente_05041,Medellín,24,16,344.8,Sí,Plata
5042,Cliente_05042,Cali,25,17,367.75,Sí,Oro
5043,Cliente_05043,Cartagena,26,18,390.7,No,Platino
5044,Cliente_05044,Bucaramanga,27,19,413.65,Sí,Bronce
5045,Cliente_05045,Pereira,28,20,436.6,Sí,Plata
5046,Cliente_05046,Bogotá,29,21,459.55,No,Oro
5047,Cliente_05047,Medellín,30,22,482.5,Sí,Platino
5048,Cliente_05048,Cali,31,23,505.45,Sí,Bronce
5049,Cliente_05049,Cartagena,32,24,474.0,No,Plata
5050,Cliente_05050,Bucaramanga,33,0,3.2,Sí,Oro
5051,Cliente_05051,Pereira,34,1,26.15,Sí,Platino
5052,Cliente_05052,Bogotá,35,2,49.1,No,Bronce
5053,Cliente_05053,Medellín,36,3,72.05,Sí,Plata
5054,Cliente_05054,Cali,37,4,95.0,Sí,Oro
5055,Cliente_05055,Cartagena,38,5,117.95,No,Platino
5056,Cliente_05056,Bucaramanga,39,6,140.9,Sí,Bronce
5057,Cliente_05057,Pereira,40,7,163.85,Sí,Plata
5058,Cliente_05058,Bogotá,41,8,186.8,No,Oro
5059,Cliente_05059,Medellín,42,9,209.75,Sí,Platino
5060,Cliente_05060,Cali,43,10,232.7,Sí,Bronce
5061,Cliente_05061,Cartagena,44,11,255.65,No,Plata
5062,Cliente_05062,Bucaramanga,45,12,278.6,Sí,Oro
5063,Cliente_05063,Pereira,46,13,301.55,Sí,Platino
5064,Cliente_05064,Bogotá,47,14,324.5,No,Bronce
5065,Cliente_05065,Medellín,48,15,347.45,Sí,Plata
5066,Cliente_05066,Cali,49,16,316.0,Sí,Oro
5067,Cliente_05067,Cartagena,50,17,338.95,No,Platino
5068,Cliente_05068,Bucaramanga,51,18,361.9,Sí,Bronce
5069,Cliente_05069,Pereira,52,19,384.85,Sí,Plata
5070,Cliente_05070,Bogotá,53,20,407.8,No,Oro
5071,Cliente_05071,Medellín,54,21,430.75,Sí,Platino
5072,Cliente_05072,Cali,55,22,453.7,Sí,Bronce
5073,Cliente_05073,Cartagena,56,23,476.65,No,Plata
5074,Cliente_05074,Bucaramanga,57,24,499.6,Sí,Oro
5075,Cliente_05075,Pereira,58,0,28.8,Sí,Platino
5076,Cliente_05076,Bogotá,59,1,51.75,No,Bronce
5077,Cliente_05077,Medellín,60,2,74.7,Sí,Plata
5078,Cliente_05078,Cali,61,3,97.65,Sí,Oro
5079,Cliente_05079,Cartagena,62,4,120.6,No,Platino
5080,Cliente_05080,Bucaramanga,63,5,143.55,Sí,Bronce
5081,Cliente_05081,Pereira,64,6,166.5,Sí,Plata
5082,Cliente_05082,Bogotá,65,7,189.45,No,Oro
5083,Cliente_05083,Medellín,66,8,158.0,Sí,Platino
5084,Cliente_05084,Cali,67,9,180.95,Sí,Bronce
5085,Cliente_05085,Cartagena,68,10,203.9,No,Plata
5086,Cliente_05086,Bucaramanga,69,11,226.85,Sí,Oro
5087,Cliente_05087,Pereira,70,12,249.8,Sí,Platino
5088,Cliente_05088,Bogotá,18,13,272.75,No,Bronce
5089,Cliente_05089,Medellín,19,14,295.7,Sí,Plata
5090,Cliente_05090,Cali,20,15,318.65,Sí,Oro
5091,Cliente_05091,Cartagena,21,16,341.6,No,Platino
5092,Cliente_05092,Bucaramanga,22,17,364.55,Sí,Bronce
5093,Cliente_05093,Pereira,23,18,387.5,Sí,Plata
5094,Cliente_05094,Bogotá,24,19,410.45,No,Oro
5095,Cliente_05095,Medellín,25,20,433.4,Sí,Platino
5096,Cliente_05096,Cali,26,21,456.35,Sí,Bronce
5097,Cliente_05097,Cartagena,27,22,479.3,No,Plata
5098,Cliente_05098,Bucaramanga,28,23,502.25,Sí,Oro
5099,Cliente_05099,Pereira,29,24,525.2,Sí,Platino
5100,Cliente_05100,Bogotá,30,0,0.0,No,Bronce
5101,Cliente_05101,Medellín,31,1,22.95,Sí,Plata
5102,Cliente_05102,Cali,32,2,45.9,Sí,Oro
5103,Cliente_05103,Cartagena,33,3,68.85,No,Platino
5104,Cliente_05104,Bucaramanga,34,4,91.8,Sí,Bronce
5105,Cliente_05105,Pereira,35,5,114.75,Sí,Plata
5106,Cliente_05106,Bogotá,36,6,137.7,No,Oro
5107,Cliente_05107,Medellín,37,7,160.65,Sí,Platino
5108,Cliente_05108,Cali,38,8,183.6,Sí,Bronce
5109,Cliente_05109,Cartagena,39,9,206.55,No,Plata
5110,Cliente_05110,Bucaramanga,40,10,229.5,Sí,Oro
5111,Cliente_05111,Pereira,41,11,252.45,Sí,Platino
5112,Cliente_05112,Bogotá,42,12,275.4,No,Bronce
5113,Cliente_05113,Medellín,43,13,298.35,Sí,Plata
5114,Cliente_05114,Cali,44,14,321.3,Sí,Oro
5115,Cliente_05115,Cartagena,45,15,344.25,No,Platino
5116,Cliente_05116,Bucaramanga,46,16,367.2,Sí,Bronce
5117,Cliente_05117,Pereira,47,17,335.75,Sí,Plata
5118,Cliente_05118,Bogotá,48,18,358.7,No,Oro
5119,Cliente_05119,Medellín,49,19,381.65,Sí,Platino
5120,Cliente_05120,Cali,50,20,404.6,Sí,Bronce
5121,Cliente_05121,Cartagena,51,21,427.55,No,Plata
5122,Cliente_05122,Bucaramanga,52,22,450.5,Sí,Oro
5123,Cliente_05123,Pereira,53,23,473.45,Sí,Platino
5124,Cliente_05124,Bogotá,54,24,496.4,No,Bronce
5125,Cliente_05125,Medellín,55,0,25.6,Sí,Plata
5126,Cliente_05126,Cali,56,1,48.55,Sí,Oro
5127,Cliente_05127,Cartagena,57,2,71.5,No,Platino
5128,Cliente_05128,Bucaramanga,58,3,94.45,Sí,Bronce
5129,Cliente_05129,Pereira,59,4,117.4,Sí,Plata
5130,Cliente_05130,Bogotá,60,5,140.35,No,Oro
5131,Cliente_05131,Medellín,61,6,163.3,Sí,Platino
5132,Cliente_05132,Cali,62,7,186.25,Sí,Bronce
5133,Cliente_05133,Cartagena,63,8,209.2,No,Plata
5134,Cliente_05134,Bucaramanga,64,9,177.75,Sí,Oro
5135,Cliente_05135,Pereira,65,10,200.7,Sí,Platino
5136,Cliente_05136,Bogotá,66,11,223.65,No,Bronce
5137,Cliente_05137,Medellín,67,12,246.6,Sí,Plata
5138,Cliente_05138,Cali,68,13,269.55,Sí,Oro
5139,Cliente_05139,Cartagena,69,14,292.5,No,Platino
5140,Cliente_05140,Bucaramanga,70,15,315.45,Sí,Bronce
5141,Cliente_05141,Pereira,18,16,338.4,Sí,Plata
5142,Cliente_05142,Bogotá,19,17,361.35,No,Oro
5143,Cliente_05143,Medellín,20,18,384.3,Sí,Platino
5144,Cliente_05144,Cali,21,19,407.25,Sí,Bronce
5145,Cliente_05145,Cartagena,22,20,430.2,No,Plata
5146,Cliente_05146,Bucaramanga,23,21,453.15,Sí,Oro
5147,Cliente_05147,Pereira,24,22,476.1,Sí,Platino
5148,Cliente_05148,Bogotá,25,23,499.05,No,Bronce
5149,Cliente_05149,Medellín,26,24,522.0,Sí,Plata
5150,Cliente_05150,Cali,27,0,51.2,Sí,Oro
5151,Cliente_05151,Cartagena,28,1,19.75,No,Platino
5152,Cliente_05152,Bucaramanga,29,2,42.7,Sí,Bronce
5153,Cliente_05153,Pereira,30,3,65.65,Sí,Plata
5154,Cliente_05154,Bogotá,31,4,88.6,No,Oro
5155,Cliente_05155,Medellín,32,5,111.55,Sí,Platino
5156,Cliente_05156,Cali,33,6,134.5,Sí,Bronce
5157,Cliente_05157,Cartagena,34,7,157.45,No,Plata
5158,Cliente_05158,Bucaramanga,35,8,180.4,Sí,Oro
5159,Cliente_05159,Pereira,36,9,203.35,Sí,Platino
5160,Cliente_05160,Bogotá,37,10,226.3,No,Bronce
5161,Cliente_05161,Medellín,38,11,249.25,Sí,Plata
5162,Cliente_05162,Cali,39,12,272.2,Sí,Oro
5163,Cliente_05163,Cartagena,40,13,295.15,No,Platino
5164,Cliente_05164,Bucaramanga,41,14,318.1,Sí,Bronce
5165,Cliente_05165,Pereira,42,15,341.05,Sí,Plata
5166,Cliente_05166,Bogotá,43,16,364.0,No,Oro
5167,Cliente_05167,Medellín,44,17,386.95,Sí,Platino
5168,Cliente_05168,Cali,45,18,355.5,Sí,Bronce
5169,Cliente_05169,Cartagena,46,19,378.45,No,Plata
5170,Cliente_05170,Bucaramanga,47,20,401.4,Sí,Oro
5171,Cliente_05171,Pereira,48,21,424.35,Sí,Platino
5172,Cliente_05172,Bogotá,49,22,447.3,No,Bronce
5173,Cliente_05173,Medellín,50,23,470.25,Sí,Plata
5174,Cliente_05174,Cali,51,24,493.2,Sí,Oro
5175,Cliente_05175,Cartagena,52,0,22.4,No,Platino
5176,Cliente_05176,Bucaramanga,53,1,45.35,Sí,Bronce
5177,Cliente_05177,Pereira,54,2,68.3,Sí,Plata
5178,Cliente_05178,Bogotá,55,3,91.25,No,Oro
5179,Cliente_05179,Medellín,56,4,114.2,Sí,Platino
5180,Cliente_05180,Cali,57,5,137.15,Sí,Bronce
5181,Cliente_05181,Cartagena,58,6,160.1,No,Plata
5182,Cliente_05182,Bucaramanga,59,7,183.05,Sí,Oro
5183,Cliente_05183,Pereira,60,8,206.0,Sí,Platino
5184,Cliente_05184,Bogotá,61,9,228.95,No,Bronce
